state,session,chamber,bill_id,type,name,leg_id
ak,28,lower,HB 187,primary,LABOR & COMMERCE,
ak,28,lower,HB 188,primary,RULES BY REQUEST OF THE GOVERNOR,
ak,28,lower,HB 189,primary,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 189,cosponsor,Millett,AKL000046
ak,28,lower,HB 189,cosponsor,Tuck,AKL000057
ak,28,lower,HB 189,cosponsor,Costello,AKL000024
ak,28,lower,HB 189,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 189,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 189,cosponsor,Herron,AKL000037
ak,28,lower,HB 189,cosponsor,Nageak,AKL000076
ak,28,lower,HB 189,cosponsor,Gattis,AKL000070
ak,28,lower,HB 189,cosponsor,Kito III,AKL000122
ak,28,lower,HB 189,cosponsor,Drummond,AKL000069
ak,28,lower,HB 19,primary,STOLTZE,AKL000054
ak,28,lower,HB 19,cosponsor,KELLER,AKL000043
ak,28,lower,HB 19,cosponsor,Neuman,AKL000048
ak,28,lower,HB 19,cosponsor,Gattis,AKL000070
ak,28,lower,HB 19,cosponsor,Hughes,AKL000060
ak,28,lower,HB 190,primary,SEATON,AKL000053
ak,28,lower,HB 190,cosponsor,Tarr,AKL000078
ak,28,lower,HB 190,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 190,cosponsor,Drummond,AKL000069
ak,28,lower,HB 190,cosponsor,Tuck,AKL000057
ak,28,lower,HB 190,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 190,cosponsor,Millett,AKL000046
ak,28,lower,HB 190,cosponsor,Johnson,AKL000040
ak,28,lower,HB 190,cosponsor,Hawker,AKL000036
ak,28,lower,HB 190,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 190,cosponsor,Munoz,AKL000047
ak,28,lower,HB 190,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 190,cosponsor,Saddler,AKL000052
ak,28,lower,HB 191,primary,LABOR & COMMERCE,
ak,28,lower,HB 192,primary,MILLETT,AKL000046
ak,28,lower,HB 192,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 192,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 192,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 193,primary,PRUITT,AKL000051
ak,28,lower,HB 193,cosponsor,Drummond,AKL000069
ak,28,lower,HB 194,primary,FOSTER,AKL000030
ak,28,lower,HB 195,primary,RULES BY REQUEST OF THE GOVERNOR,
ak,28,lower,HB 196,primary,EDUCATION,
ak,28,lower,HB 197,primary,LEDOUX,AKL000075
ak,28,lower,HB 197,cosponsor,Thompson,AKL000056
ak,28,lower,HB 197,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 197,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 198,primary,LABOR & COMMERCE,
ak,28,lower,HB 199,primary,EDGMON,AKL000027
ak,28,lower,HB 199,cosponsor,Herron,AKL000037
ak,28,lower,HB 199,cosponsor,Nageak,AKL000076
ak,28,lower,HB 199,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 199,cosponsor,Munoz,AKL000047
ak,28,lower,HB 199,cosponsor,Seaton,AKL000053
ak,28,lower,HB 199,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 199,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 199,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 199,cosponsor,Neuman,AKL000048
ak,28,lower,HB 199,cosponsor,Foster,AKL000030
ak,28,lower,HB 199,cosponsor,Chenault,AKL000020
ak,28,lower,HB 199,cosponsor,Gara,AKL000031
ak,28,lower,HB 199,cosponsor,Drummond,AKL000069
ak,28,lower,HB 199,cosponsor,Keller,AKL000043
ak,28,lower,HB 199,cosponsor,Josephson,AKL000073
ak,28,lower,HB 199,cosponsor,Lynn,AKL000044
ak,28,lower,HB 199,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 199,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 199,cosponsor,Gattis,AKL000070
ak,28,lower,HB 199,cosponsor,Millett,AKL000046
ak,28,lower,HB 199,cosponsor,Hughes,AKL000060
ak,28,lower,HB 199,cosponsor,Isaacson,AKL000072
ak,28,lower,HB 199,cosponsor,Kito III,AKL000122
ak,28,lower,HB 199,cosponsor,Holmes,AKL000038
ak,28,lower,HB 199,cosponsor,Johnson,AKL000040
ak,28,lower,HB 2,primary,LYNN,AKL000044
ak,28,lower,HB 20,primary,LYNN,AKL000044
ak,28,lower,HB 20,cosponsor,Olson,AKL000049
ak,28,lower,HB 200,primary,KELLER,AKL000043
ak,28,lower,HB 201,primary,GARA,AKL000031
ak,28,lower,HB 201,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 201,cosponsor,Tarr,AKL000078
ak,28,lower,HB 201,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 201,cosponsor,Kito III,AKL000122
ak,28,lower,HB 202,primary,FEIGE,AKL000029
ak,28,lower,HB 203,primary,KELLER BY REQUEST,AKL000043
ak,28,lower,HB 204,primary,AUSTERMAN,AKL000021
ak,28,lower,HB 204,cosponsor,Edgmon,AKL000027
ak,28,lower,HB 204,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 204,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 204,cosponsor,Feige,AKL000029
ak,28,lower,HB 204,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 204,cosponsor,Gattis,AKL000070
ak,28,lower,HB 204,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 204,cosponsor,Nageak,AKL000076
ak,28,lower,HB 204,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 204,cosponsor,Gara,AKL000031
ak,28,lower,HB 204,cosponsor,Tuck,AKL000057
ak,28,lower,HB 204,cosponsor,Hughes,AKL000060
ak,28,lower,HB 204,cosponsor,Tarr,AKL000078
ak,28,lower,HB 205,primary,FOSTER,AKL000030
ak,28,lower,HB 205,cosponsor,Lynn,AKL000044
ak,28,lower,HB 206,primary,LEDOUX,AKL000075
ak,28,lower,HB 207,primary,FEIGE,AKL000029
ak,28,lower,HB 208,primary,EDGMON,AKL000027
ak,28,lower,HB 209,primary,HIGGINS,AKL000071
ak,28,lower,HB 21,primary,P.WILSON,AKL000058
ak,28,lower,HB 21,cosponsor,T.WILSON,AKL000059
ak,28,lower,HB 21,cosponsor,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 21,cosponsor,Costello,AKL000024
ak,28,lower,HB 210,primary,MILLETT,AKL000046
ak,28,lower,HB 210,cosponsor,AUSTERMAN,AKL000021
ak,28,lower,HB 210,cosponsor,Gara,AKL000031
ak,28,lower,HB 210,cosponsor,Foster,AKL000030
ak,28,lower,HB 210,cosponsor,Holmes,AKL000038
ak,28,lower,HB 210,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 210,cosponsor,Tuck,AKL000057
ak,28,lower,HB 210,cosponsor,Tarr,AKL000078
ak,28,lower,HB 211,primary,MILLETT,AKL000046
ak,28,lower,HB 211,cosponsor,GATTIS,AKL000070
ak,28,lower,HB 211,cosponsor,HOLMES,AKL000038
ak,28,lower,HB 211,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 211,cosponsor,LEDOUX,AKL000075
ak,28,lower,HB 211,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 211,cosponsor,Foster,AKL000030
ak,28,lower,HB 211,cosponsor,Johnson,AKL000040
ak,28,lower,HB 211,cosponsor,Tarr,AKL000078
ak,28,lower,HB 211,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 211,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 211,cosponsor,Saddler,AKL000052
ak,28,lower,HB 211,cosponsor,Thompson,AKL000056
ak,28,lower,HB 211,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 211,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 211,cosponsor,Tuck,AKL000057
ak,28,lower,HB 211,cosponsor,Gara,AKL000031
ak,28,lower,HB 211,cosponsor,Stoltze,AKL000054
ak,28,lower,HB 211,cosponsor,Lynn,AKL000044
ak,28,lower,HB 211,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 211,cosponsor,Munoz,AKL000047
ak,28,lower,HB 211,cosponsor,Herron,AKL000037
ak,28,lower,HB 212,primary,ISAACSON,AKL000072
ak,28,lower,HB 212,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 212,cosponsor,LEDOUX,AKL000075
ak,28,lower,HB 212,cosponsor,Lynn,AKL000044
ak,28,lower,HB 212,cosponsor,Keller,AKL000043
ak,28,lower,HB 212,cosponsor,Gattis,AKL000070
ak,28,lower,HB 212,cosponsor,Feige,AKL000029
ak,28,lower,HB 213,primary,THOMPSON,AKL000056
ak,28,lower,HB 213,cosponsor,Chenault,AKL000020
ak,28,lower,HB 213,cosponsor,Millett,AKL000046
ak,28,lower,HB 214,primary,HIGGINS,AKL000071
ak,28,lower,HB 214,cosponsor,TARR,AKL000078
ak,28,lower,HB 214,cosponsor,GATTIS,AKL000070
ak,28,lower,HB 214,cosponsor,Munoz,AKL000047
ak,28,lower,HB 215,primary,TARR,AKL000078
ak,28,lower,HB 215,cosponsor,GARA,AKL000031
ak,28,lower,HB 215,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 215,cosponsor,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 215,cosponsor,Kito III,AKL000122
ak,28,lower,HB 216,primary,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 216,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 216,cosponsor,EDGMON,AKL000027
ak,28,lower,HB 216,cosponsor,NAGEAK,AKL000076
ak,28,lower,HB 216,cosponsor,HERRON,AKL000037
ak,28,lower,HB 216,cosponsor,Gara,AKL000031
ak,28,lower,HB 216,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 216,cosponsor,Foster,AKL000030
ak,28,lower,HB 216,cosponsor,Drummond,AKL000069
ak,28,lower,HB 216,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 216,cosponsor,Kito III,AKL000122
ak,28,lower,HB 216,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 216,cosponsor,Munoz,AKL000047
ak,28,lower,HB 216,cosponsor,Josephson,AKL000073
ak,28,lower,HB 216,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 216,cosponsor,Isaacson,AKL000072
ak,28,lower,HB 216,cosponsor,Tuck,AKL000057
ak,28,lower,HB 216,cosponsor,Holmes,AKL000038
ak,28,lower,HB 216,cosponsor,Seaton,AKL000053
ak,28,lower,HB 216,cosponsor,Tarr,AKL000078
ak,28,lower,HB 216,cosponsor,Olson,AKL000049
ak,28,lower,HB 216,cosponsor,Costello,AKL000024
ak,28,lower,HB 216,cosponsor,Feige,AKL000029
ak,28,lower,HB 217,primary,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 217,cosponsor,P.WILSON,AKL000058
ak,28,lower,HB 217,cosponsor,MUNOZ,AKL000047
ak,28,lower,HB 217,cosponsor,KERTTULA,AKL000022
ak,28,lower,HB 217,cosponsor,Feige,AKL000029
ak,28,lower,HB 217,cosponsor,Gara,AKL000031
ak,28,lower,HB 217,cosponsor,Millett,AKL000046
ak,28,lower,HB 217,cosponsor,Keller,AKL000043
ak,28,lower,HB 217,cosponsor,Lynn,AKL000044
ak,28,lower,HB 217,cosponsor,Hughes,AKL000060
ak,28,lower,HB 217,cosponsor,Kito III,AKL000122
ak,28,lower,HB 217,cosponsor,Tuck,AKL000057
ak,28,lower,HB 217,cosponsor,Seaton,AKL000053
ak,28,lower,HB 217,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 217,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 217,cosponsor,Josephson,AKL000073
ak,28,lower,HB 217,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 217,cosponsor,Saddler,AKL000052
ak,28,lower,HB 217,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 217,cosponsor,Stoltze,AKL000054
ak,28,lower,HB 217,cosponsor,Johnson,AKL000040
ak,28,lower,HB 218,primary,CHENAULT,AKL000020
ak,28,lower,HB 218,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 218,cosponsor,HERRON,AKL000037
ak,28,lower,HB 218,cosponsor,LYNN,AKL000044
ak,28,lower,HB 218,cosponsor,Stoltze,AKL000054
ak,28,lower,HB 218,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 218,cosponsor,Johnson,AKL000040
ak,28,lower,HB 218,cosponsor,Olson,AKL000049
ak,28,lower,HB 218,cosponsor,Thompson,AKL000056
ak,28,lower,HB 219,primary,KAWASAKI,AKL000042
ak,28,lower,HB 22,primary,OLSON,AKL000049
ak,28,lower,HB 22,cosponsor,Hawker,AKL000036
ak,28,lower,HB 22,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 22,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 22,cosponsor,Thompson,AKL000056
ak,28,lower,HB 22,cosponsor,Tarr,AKL000078
ak,28,lower,HB 22,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 22,cosponsor,Millett,AKL000046
ak,28,lower,HB 22,cosponsor,Tuck,AKL000057
ak,28,lower,HB 22,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 22,cosponsor,Seaton,AKL000053
ak,28,lower,HB 22,cosponsor,Chenault,AKL000020
ak,28,lower,HB 22,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 220,primary,HIGGINS,AKL000071
ak,28,lower,HB 220,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 220,cosponsor,GARA,AKL000031
ak,28,lower,HB 220,cosponsor,GATTIS,AKL000070
ak,28,lower,HB 220,cosponsor,T.WILSON,AKL000059
ak,28,lower,HB 220,cosponsor,THOMPSON,AKL000056
ak,28,lower,HB 220,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 220,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 220,cosponsor,Seaton,AKL000053
ak,28,lower,HB 220,cosponsor,Tarr,AKL000078
ak,28,lower,HB 220,cosponsor,Holmes,AKL000038
ak,28,lower,HB 220,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 220,cosponsor,Munoz,AKL000047
ak,28,lower,HB 220,cosponsor,Tuck,AKL000057
ak,28,lower,HB 220,cosponsor,Neuman,AKL000048
ak,28,lower,HB 221,primary,HIGGINS,AKL000071
ak,28,lower,HB 222,primary,MILLETT,AKL000046
ak,28,lower,HB 223,primary,THOMPSON,AKL000056
ak,28,lower,HB 223,cosponsor,ISAACSON,AKL000072
ak,28,lower,HB 223,cosponsor,SADDLER,AKL000052
ak,28,lower,HB 223,cosponsor,TARR,AKL000078
ak,28,lower,HB 223,cosponsor,Gara,AKL000031
ak,28,lower,HB 223,cosponsor,Nageak,AKL000076
ak,28,lower,HB 223,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 223,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 223,cosponsor,Lynn,AKL000044
ak,28,lower,HB 223,cosponsor,Costello,AKL000024
ak,28,lower,HB 223,cosponsor,Feige,AKL000029
ak,28,lower,HB 223,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 223,cosponsor,Olson,AKL000049
ak,28,lower,HB 223,cosponsor,Josephson,AKL000073
ak,28,lower,HB 223,cosponsor,Johnson,AKL000040
ak,28,lower,HB 224,primary,DRUMMOND,AKL000069
ak,28,lower,HB 224,cosponsor,Gara,AKL000031
ak,28,lower,HB 225,primary,DRUMMOND,AKL000069
ak,28,lower,HB 225,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 226,primary,TARR,AKL000078
ak,28,lower,HB 226,cosponsor,DRUMMOND,AKL000069
ak,28,lower,HB 226,cosponsor,KERTTULA,AKL000022
ak,28,lower,HB 226,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 226,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 227,primary,TARR,AKL000078
ak,28,lower,HB 227,cosponsor,DRUMMOND,AKL000069
ak,28,lower,HB 227,cosponsor,KERTTULA,AKL000022
ak,28,lower,HB 227,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 227,cosponsor,Gara,AKL000031
ak,28,lower,HB 228,primary,TARR,AKL000078
ak,28,lower,HB 228,cosponsor,DRUMMOND,AKL000069
ak,28,lower,HB 228,cosponsor,KERTTULA,AKL000022
ak,28,lower,HB 228,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 228,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 228,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 228,cosponsor,Gara,AKL000031
ak,28,lower,HB 229,primary,DRUMMOND,AKL000069
ak,28,lower,HB 229,cosponsor,KERTTULA,AKL000022
ak,28,lower,HB 229,cosponsor,TARR,AKL000078
ak,28,lower,HB 229,cosponsor,TUCK,AKL000057
ak,28,lower,HB 229,cosponsor,GUTTENBERG,AKL000035
ak,28,lower,HB 229,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 229,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 229,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 23,primary,NEUMAN,AKL000048
ak,28,lower,HB 23,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 23,cosponsor,Keller,AKL000043
ak,28,lower,HB 23,cosponsor,Stoltze,AKL000054
ak,28,lower,HB 230,primary,SEATON,AKL000053
ak,28,lower,HB 230,cosponsor,Gara,AKL000031
ak,28,lower,HB 230,cosponsor,Thompson,AKL000056
ak,28,lower,HB 230,cosponsor,Kito III,AKL000122
ak,28,lower,HB 231,primary,CHENAULT,AKL000020
ak,28,lower,HB 231,cosponsor,Johnson,AKL000040
ak,28,lower,HB 232,primary,THOMPSON,AKL000056
ak,28,lower,HB 232,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 232,cosponsor,Millett,AKL000046
ak,28,lower,HB 233,primary,TARR,AKL000078
ak,28,lower,HB 233,cosponsor,GARA,AKL000031
ak,28,lower,HB 233,cosponsor,DRUMMOND,AKL000069
ak,28,lower,HB 233,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 233,cosponsor,Kito III,AKL000122
ak,28,lower,HB 233,cosponsor,Millett,AKL000046
ak,28,lower,HB 233,cosponsor,Nageak,AKL000076
ak,28,lower,HB 233,cosponsor,Munoz,AKL000047
ak,28,lower,HB 233,cosponsor,Holmes,AKL000038
ak,28,lower,HB 233,cosponsor,Edgmon,AKL000027
ak,28,lower,HB 233,cosponsor,Costello,AKL000024
ak,28,lower,HB 233,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 233,cosponsor,Seaton,AKL000053
ak,28,lower,HB 233,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 233,cosponsor,Gattis,AKL000070
ak,28,lower,HB 233,cosponsor,Herron,AKL000037
ak,28,lower,HB 233,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 233,cosponsor,Foster,AKL000030
ak,28,lower,HB 233,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 233,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 233,cosponsor,Neuman,AKL000048
ak,28,lower,HB 233,cosponsor,Chenault,AKL000020
ak,28,lower,HB 234,primary,HAWKER,AKL000036
ak,28,lower,HB 234,cosponsor,ISAACSON,AKL000072
ak,28,lower,HB 234,cosponsor,SADDLER,AKL000052
ak,28,lower,HB 234,cosponsor,Chenault,AKL000020
ak,28,lower,HB 235,primary,HIGGINS,AKL000071
ak,28,lower,HB 236,primary,KAWASAKI,AKL000042
ak,28,lower,HB 236,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 237,primary,GARA,AKL000031
ak,28,lower,HB 237,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 238,primary,TARR,AKL000078
ak,28,lower,HB 238,cosponsor,GARA,AKL000031
ak,28,lower,HB 238,cosponsor,Tuck,AKL000057
ak,28,lower,HB 239,primary,REINBOLD,AKL000077
ak,28,lower,HB 239,cosponsor,Gara,AKL000031
ak,28,lower,HB 239,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 24,primary,NEUMAN,AKL000048
ak,28,lower,HB 24,cosponsor,ISAACSON,AKL000072
ak,28,lower,HB 24,cosponsor,LYNN,AKL000044
ak,28,lower,HB 24,cosponsor,FEIGE,AKL000029
ak,28,lower,HB 24,cosponsor,Chenault,AKL000020
ak,28,lower,HB 24,cosponsor,Hawker,AKL000036
ak,28,lower,HB 24,cosponsor,Keller,AKL000043
ak,28,lower,HB 24,cosponsor,Stoltze,AKL000054
ak,28,lower,HB 24,cosponsor,Saddler,AKL000052
ak,28,lower,HB 24,cosponsor,Millett,AKL000046
ak,28,lower,HB 24,cosponsor,Costello,AKL000024
ak,28,lower,HB 24,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 24,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 24,cosponsor,Thompson,AKL000056
ak,28,lower,HB 24,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 24,cosponsor,Gattis,AKL000070
ak,28,lower,HB 24,cosponsor,Johnson,AKL000040
ak,28,lower,HB 24,cosponsor,Higgins,AKL000071
ak,28,lower,HB 24,cosponsor,Olson,AKL000049
ak,28,lower,HB 240,primary,REINBOLD,AKL000077
ak,28,lower,HB 240,cosponsor,Gara,AKL000031
ak,28,lower,HB 241,primary,REINBOLD,AKL000077
ak,28,lower,HB 241,cosponsor,Gara,AKL000031
ak,28,lower,HB 241,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 242,primary,REINBOLD,AKL000077
ak,28,lower,HB 242,cosponsor,Gara,AKL000031
ak,28,lower,HB 243,primary,CHENAULT,AKL000020
ak,28,lower,HB 243,cosponsor,T.WILSON,AKL000059
ak,28,lower,HB 243,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 243,cosponsor,SEATON,AKL000053
ak,28,lower,HB 243,cosponsor,LYNN,AKL000044
ak,28,lower,HB 243,cosponsor,HAWKER,AKL000036
ak,28,lower,HB 243,cosponsor,FOSTER,AKL000030
ak,28,lower,HB 243,cosponsor,NAGEAK,AKL000076
ak,28,lower,HB 243,cosponsor,THOMPSON,AKL000056
ak,28,lower,HB 243,cosponsor,P.WILSON,AKL000058
ak,28,lower,HB 243,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 243,cosponsor,JOHNSON,AKL000040
ak,28,lower,HB 243,cosponsor,OLSON,AKL000049
ak,28,lower,HB 243,cosponsor,GARA,AKL000031
ak,28,lower,HB 243,cosponsor,KAWASAKI,AKL000042
ak,28,lower,HB 243,cosponsor,TUCK,AKL000057
ak,28,lower,HB 243,cosponsor,JOSEPHSON,AKL000073
ak,28,lower,HB 243,cosponsor,DRUMMOND,AKL000069
ak,28,lower,HB 243,cosponsor,GUTTENBERG,AKL000035
ak,28,lower,HB 243,cosponsor,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 243,cosponsor,SADDLER,AKL000052
ak,28,lower,HB 243,cosponsor,Gattis,AKL000070
ak,28,lower,HB 243,cosponsor,Tarr,AKL000078
ak,28,lower,HB 244,primary,KELLER,AKL000043
ak,28,lower,HB 244,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 244,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 244,cosponsor,FEIGE,AKL000029
ak,28,lower,HB 244,cosponsor,PRUITT,AKL000051
ak,28,lower,HB 244,cosponsor,CHENAULT,AKL000020
ak,28,lower,HB 244,cosponsor,OLSON,AKL000049
ak,28,lower,HB 244,cosponsor,ISAACSON,AKL000072
ak,28,lower,HB 244,cosponsor,THOMPSON,AKL000056
ak,28,lower,HB 244,cosponsor,NEUMAN,AKL000048
ak,28,lower,HB 244,cosponsor,STOLTZE,AKL000054
ak,28,lower,HB 244,cosponsor,LYNN,AKL000044
ak,28,lower,HB 244,cosponsor,SADDLER,AKL000052
ak,28,lower,HB 244,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 244,cosponsor,Johnson,AKL000040
ak,28,lower,HB 244,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 244,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 244,cosponsor,Costello,AKL000024
ak,28,lower,HB 244,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 245,primary,T.WILSON,AKL000059
ak,28,lower,HB 246,primary,HIGGINS,AKL000071
ak,28,lower,HB 246,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 246,cosponsor,Josephson,AKL000073
ak,28,lower,HB 247,primary,HOLMES,AKL000038
ak,28,lower,HB 247,cosponsor,MILLETT,AKL000046
ak,28,lower,HB 247,cosponsor,LEDOUX,AKL000075
ak,28,lower,HB 247,cosponsor,Munoz,AKL000047
ak,28,lower,HB 247,cosponsor,Costello,AKL000024
ak,28,lower,HB 247,cosponsor,Lynn,AKL000044
ak,28,lower,HB 247,cosponsor,Nageak,AKL000076
ak,28,lower,HB 247,cosponsor,Gattis,AKL000070
ak,28,lower,HB 247,cosponsor,Gara,AKL000031
ak,28,lower,HB 247,cosponsor,Tuck,AKL000057
ak,28,lower,HB 248,primary,KAWASAKI,AKL000042
ak,28,lower,HB 249,primary,KAWASAKI,AKL000042
ak,28,lower,HB 249,cosponsor,GARA,AKL000031
ak,28,lower,HB 249,cosponsor,Tarr,AKL000078
ak,28,lower,HB 25,primary,EDGMON,AKL000027
ak,28,lower,HB 250,primary,OLSON,AKL000049
ak,28,lower,HB 250,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 250,cosponsor,Keller,AKL000043
ak,28,lower,HB 250,cosponsor,Tuck,AKL000057
ak,28,lower,HB 250,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 250,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 250,cosponsor,Herron,AKL000037
ak,28,lower,HB 251,primary,OLSON,AKL000049
ak,28,lower,HB 252,primary,HUGHES,AKL000060
ak,28,lower,HB 253,primary,HUGHES,AKL000060
ak,28,lower,HB 253,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 254,primary,HUGHES,AKL000060
ak,28,lower,HB 254,cosponsor,GRUENBERG,AKL000034
ak,28,lower,HB 255,primary,HUGHES,AKL000060
ak,28,lower,HB 255,cosponsor,HIGGINS,AKL000071
ak,28,lower,HB 255,cosponsor,THOMPSON,AKL000056
ak,28,lower,HB 255,cosponsor,PRUITT,AKL000051
ak,28,lower,HB 255,cosponsor,Isaacson,AKL000072
ak,28,lower,HB 255,cosponsor,Millett,AKL000046
ak,28,lower,HB 255,cosponsor,Munoz,AKL000047
ak,28,lower,HB 255,cosponsor,Holmes,AKL000038
ak,28,lower,HB 255,cosponsor,Neuman,AKL000048
ak,28,lower,HB 255,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 255,cosponsor,Johnson,AKL000040
ak,28,lower,HB 256,primary,KREISS-TOMKINS,AKL000074
ak,28,lower,HB 256,cosponsor,TUCK,AKL000057
ak,28,lower,HB 257,primary,REINBOLD,AKL000077
ak,28,lower,HB 258,primary,LEDOUX,AKL000075
ak,28,lower,HB 258,cosponsor,HUGHES,AKL000060
ak,28,lower,HB 258,cosponsor,Lynn,AKL000044
ak,28,lower,HB 258,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 258,cosponsor,Isaacson,AKL000072
ak,28,lower,HB 258,cosponsor,Gattis,AKL000070
ak,28,lower,HB 258,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 258,cosponsor,Keller,AKL000043
ak,28,lower,HB 258,cosponsor,Thompson,AKL000056
ak,28,lower,HB 259,primary,GARA,AKL000031
ak,28,lower,HB 259,cosponsor,COSTELLO,AKL000024
